Strategy 13 14 15 16 17 18 19 20 21 Bust
H13 0 0 0 0 1 0 0 0 0 0
S13 0 1 0 0 0 0 0 0 0 0
H14 0 0 0 0 0 0 0 0 1 0
S14 0 0 1 0 0 0 0 0 0 0
H15 0 0 0 0 0 0 0 0 1 0
S15 0 0 0 1 0 0 0 0 0 0
H16 0 0 0 0 1 0 0 0 0 0
S16 0 0 0 0 0 1 0 0 0 0
H17 0 0 0 0 0 0 0 0 1 0
S17 0 0 0 0 0 0 0 0 1 0
H18 0 0 0 0 0 0 0 0 0 1
S18 0 0 0 0 0 0 1 0 0 0
H19 0 0 0 0 0 0 0 0 0 1
S19 0 0 0 0 0 0 0 1 0 0
H20 0 0 0 0 0 0 0 1 0 0
S20 0 0 0 0 0 0 0 1 0 0
